smiles,TPSA,ROTB,AROM
CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,96.54999999999998,4,3
O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O,120.72000000000001,2,0
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,103.29,8,1
CCCCOC(CC)OC(C)COC(O)CC,47.92,11,0
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,53.43000000000001,6,2
CC(C)(C)C1CCC(O)CC1,20.23,0,0
O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,93.03,2,2
CCc1nc(C)c[nH]1,28.68,1,1
Cc1ccc(Cl)c(O)c1,20.23,0,1
CC1(C)C(=O)C(C)(C)C1=O,34.14,0,0
NC(=O)C1c2ccccc2CCc2ccccc21,43.09,1,2
NCCOCCOCCN,70.5,7,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,29.46,2,1
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,399.5299999999999,17,1
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,44.120000000000005,4,2
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,59.3,2,3
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,80.32000000000001,4,3
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,91.75999999999999,2,2
CCCCCCCCCCCCc1ccccc1,0.0,11,1
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/O)c3csc(N)n3)[C@H]2SC1,158.21000000000004,5,1
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,44.81,7,2
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,107.77000000000001,5,1
Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C,18.46,5,2
CCOP(OCC)OCC,27.69,6,0
CC(C)CC(=O)CC(C)CC(C)C,17.07,6,0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,55.53,10,3
O=[N+]([O-])c1ccc2ncccc2c1,56.03,1,2
O=[N+]([O-])c1cccc2cccnc12,56.03,1,2
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,82.69,8,3
C=O,17.07,0,0
O=c1[nH]cc(F)c(=O)[nH]1,65.72,0,1
C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,59.150000000000006,0,1
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,58.36000000000001,9,2
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@H]2O)OC[C@@]1(C)O,213.71999999999997,6,0
O=C(NNCS(=O)(=O)[O-])c1ccncc1,111.22000000000001,4,1
CCCCCCCCCC(=O)NO,49.33,8,0
CCC(C)C(N)C(=O)O,63.32000000000001,3,0
CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,91.67,3,1
C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,0.0,3,1
CCCCCCC(C)(C)S,0.0,5,0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,43.07,1,3
CCc1ccccc1CC,0.0,2,1
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,47.56,7,1
COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,140.68,5,2
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,78.9,6,1
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,22.0,2,3
c1ccc2c(c1)Cc1ccccc1-2,0.0,0,2
c1ccc2c(c1)-c1cccc3cccc-2c13,0.0,0,3
CC(=O)CC(C)(C)C1CCCCC1,17.07,3,0
CC1(O)CSC(C)(O)CS1,40.46,0,0
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,38.33,4,2
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,55.24,4,2
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OC(=O)C[C@H]21,26.3,0,0
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,220.09999999999997,4,0
C/C=C(\C)C(=O)OCCc1ccccc1,26.3,4,1
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,49.769999999999996,3,1
CCNc1nc(NC(C)CC)nc(OC)n1,71.96000000000001,6,1
CCNc1nc(NCC)nc(SC)n1,62.730000000000004,5,1
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,32.34,2,1
CC(=O)OC/C=C(/C)CCC=C(C)C,26.3,5,0
CCCC(=O)C(C)=O,34.14,3,0
Cc1ccnc2ccccc12,12.89,0,2
O=C(O)CCc1ccccc1,37.3,3,1
COc1ccccc1OC,18.46,2,1
CCC/C=C/CO,20.23,3,0
COc1cccc(OC)c1,18.46,2,1
CCCCCCCCCCCCCCCCC,0.0,14,0
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](O)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C,113.29000000000002,2,0
O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,83.05,2,3
CCC(C)c1nccnc1OC,35.010000000000005,3,1
Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)O)C=C2)c2ccc(Nc3ccc(S(=O)(=O)[O-])cc3)cc2)ccc1N,219.17999999999998,8,4
CC1(C)CC(=O)CC(C)(C)N1[O],40.21,0,0
OCC1CC2CC1C1CCC(CO)C21,40.46,2,0
C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,78.90000000000002,9,1
CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-],80.25999999999999,10,0
CCOC(=O)/C=C(\C)O[Ti](O/C(C)=C/C(=O)OCC)(OC(C)C)OC(C)C,89.52000000000001,12,0
CC1(C)C(O)C(C)(C)C1O,40.46,0,0
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,76.15,6,1
O=C1OC(=O)c2cccc3cccc1c23,43.370000000000005,0,2
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,3.24,0,2
CN(C)[C@@H]1C(O)=C(C(=O)NCN[C@@H](CCCCN)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,242.97999999999996,10,1
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,226.27999999999997,12,0
O=C(O)CC(C(=O)O)S(=O)(=O)O,128.96999999999997,4,0
CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN,192.54000000000002,6,0
CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,199.98,9,0
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,84.57999999999998,8,1
CCCNC(C)(C)COC(=O)c1ccccc1,38.33,6,1
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,46.53,2,2
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,46.53,4,1
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,238.08999999999995,13,0
OCC(O)c1ccccc1,40.46,2,1
CC1=CC(=O)c2ccccc2C1=O,34.14,0,1
Cc1cc(O)ccc1Cl,20.23,0,1
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,20.23,0,1
c1ccc(CC2=NCCN2)cc1,24.39,2,1
COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,92.78,3,1
CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,39.120000000000005,3,3
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,81.39999999999999,5,2
CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,77.05000000000001,27,0
NCCCC(N)(C(=O)O)C(F)F,89.34,5,0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@@]43C)[C@@H]1CCC2=O,83.5,2,0
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,61.8,6,1
CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO,66.48,16,0
CCCCCCC(O)CO,40.46,6,0
C=C(C)C(=O)OCc1ccccc1,26.3,3,1
C=C(C)C(=O)OCC1CCCO1,35.53,3,0
C=CC(=O)OCCCCCC,26.3,6,0
Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,89.25000000000001,3,3
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],89.52,7,1
CCCSP(=O)(OCC)SCCC,26.3,8,0
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,27.69,9,3
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,70.83,5,1
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,27.69,6,0
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,51.21,4,3
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,49.410000000000004,2,2
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,55.12,4,2
CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,116.2,6,0
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,83.47,6,1
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,54.37,1,0
C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,64.33,4,2
O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,347.96,9,4
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,83.83000000000001,3,2
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,81.95,16,2
CCC(=O)OC(=O)CC,43.370000000000005,2,0
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,84.86,5,2
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,16.130000000000003,4,2
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,57.230000000000004,4,1
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,105.51,5,2
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,43.35,0,3
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,53.47,6,2
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,160.78,4,2
NC1CCC(CC2CCC(N)CC2)CC1,52.04,2,0
N#C/C(N)=C(/N)C#N,99.62,0,0
NCCCCCCN,52.04,5,0
C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,49.410000000000004,2,1
CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,9.23,20,0
CC(CCl)OC(C)CCl,9.23,4,0
OCC(CO)(CBr)CBr,40.46,4,0
Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,26.3,5,2
CC1(C)C(=O)N(Br)C(=O)N1Br,40.620000000000005,0,0
ClCCOCCCl,9.23,4,0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,155.68,11,0
Nc1c2c(nc3ccccc13)CCCC2,38.91,0,2
CNC(=O)c1ccccc1,29.1,1,1
CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,80.52000000000001,1,1
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,50.94,1,3
CCCCCCCCCCCCCCCl,0.0,12,0
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,20.23,0,1
COc1ccc(Cl)cc1C,9.23,1,1
Oc1ccc(Cl)cc1C1CCCC1,20.23,1,1
Cc1cc(Cl)ccc1N,26.02,0,1
O=C1CCCc2c(O)cccc21,37.3,0,1
CCN1CCCC1CN,29.259999999999998,2,0
CC(=O)O[C@@H]1CC2C3CCc4cc(OC(=O)c5ccccc5)ccc4C3CCC2(C)[C@H]1OC(C)=O,78.9,4,2
Oc1cccc2[nH]ccc12,36.019999999999996,0,2
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,91.68,6,3
COc1cc2nc(Cl)nc(N)c2cc1OC,70.26,2,2
O=C(O)c1ccccc1NCCc1ccccc1,49.33,5,2
CC(=O)c1cc2ccccc2s1,17.07,1,2
NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,89.25999999999999,2,1
Cc1occc(=O)c1O,50.44,0,1
CCC(CC)Nc1ccc(C)c(C)c1,12.03,4,1
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,60.440000000000005,2,0
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,58.1,6,3
CCCCN=C=O,29.43,3,0
C1CCCNCC1,12.03,0,0
OCCSCCO,40.46,4,0
P#[In],0.0,0,0
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,55.08000000000001,8,4
O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,97.16,4,2
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,50.19,1,2
CCOc1ccc2c(c1)C(C)CC(C)(C)N2,21.259999999999998,2,1
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,95.50000000000001,4,1
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,41.57,2,1
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,132.79999999999998,9,2
O=C(O)c1c(Cl)ccc(Cl)c1Cl,37.3,1,1
O=C(O)CC(Cl)C(=O)O,74.6,3,0
N#CCCl,23.79,0,0
Cc1cccc2sc3nncn3c12,30.19,0,3
CC(=O)c1cc(C)oc1C,30.21,1,1
C=C(C)C1CC=C(C)C(OC(C)=O)C1,26.3,2,0
C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C,0.0,0,0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,90.65,7,0
C=C(C)C1CC=C(C)C(O)C1,20.23,1,0
CCCCCCCCCCCCCCCO,20.23,13,0
[Mn+2],0.0,0,0
CCC(C)Cl,0.0,1,0
CCCCO,20.23,2,0
CC1=CC(=O)CC(C)(C)C1,17.07,0,0
Nc1cccc(C(F)(F)F)c1,26.02,0,1
NNC(=O)c1ccncc1,68.00999999999999,1,1
O=C(O)c1ccncc1,50.19,1,1
NC(=O)c1ccncc1,55.980000000000004,1,1
CC(C)CON=O,38.66,3,0
OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H]1O,200.52999999999997,8,0
FC(F)OC(Cl)C(F)(F)F,9.23,2,0
c1ccc(C[n+]2cccc3ccccc32)cc1,3.88,2,3
CCCCN1C(=O)c2ccccc2C1=O,37.38,3,1
O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,75.99000000000001,0,3
Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,51.21,5,3
CC(C)(C)C(=O)/C=C/c1ccc(Cl)cc1,17.07,2,1
CCCCCCCCOCCC#N,33.019999999999996,9,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,132.96,4,1
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,40.46,2,2
CC(c1ccc(O)cc1)c1ccc(O)cc1,40.46,2,2
CCCCC#N,23.79,2,0
COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1,55.760000000000005,4,2
CCCCCOC(=O)c1ccc(O)cc1,46.53,5,1
CCn1cc[n+](C)c1.N#C[S-],32.599999999999994,1,1
CCCCCCCCCOC(=O)c1ccc(O)cc1,46.53,9,1
O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,58.2,0,2
Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1,40.46,2,2
C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,454.67000000000013,14,0
Nc1ccc(F)cc1F,26.02,0,1
CCCCC(=O)N(C)C,20.310000000000002,3,0
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,60.13,2,1
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,52.60000000000001,12,1
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,75.69000000000001,4,2
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,202.84,8,3
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,52.489999999999995,7,2
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,37.3,0,0
O=C1O[C@H]([C@H](O)CO)C([O-])=C1O,110.05000000000001,2,0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,40.46,0,1
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,43.07,1,3
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,30.870000000000005,0,2
CCc1cc(C(N)=S)ccn1,38.91,2,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,40.46,0,1
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,32.7,8,3
CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1,92.45,3,1
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,40.46,5,2
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,122.22,7,2
NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,175.82999999999998,7,1
CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,35.53,7,1
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,34.14,0,0
COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,160.83,5,2
Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,97.35,6,3
CCOC(=O)c1cncn1C(C)c1ccccc1,44.12,4,2
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,43.07,2,3
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,82.04999999999998,2,2
Cc1ccccc1NC(=N)Nc1ccccc1C,47.910000000000004,2,2
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,99.38000000000001,2,0
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,20.23,0,1
CNC(=O)Oc1cccc(N=CN(C)C)c1,53.93,3,1
O=C1OCCO1,35.53,0,0
C=C(CC(=O)O)C(=O)O,74.6,3,0
CC(C)C(=O)OC(=O)C(C)C,43.370000000000005,2,0
O=C1NCCN1c1ncc([N+](=O)[O-])s1,88.37,2,1
Nc1nc2cc(Cl)ccc2o1,52.05,0,2
CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc1ccccc1[N+](C)(C)C,59.08,15,2
COc1cc(NC(C)CCCN)c2ncccc2c1,60.17,6,2
Cc1ccc(Cl)cc1N,26.02,0,1
Cc1ccc(N)cc1Cl,26.02,0,1
CC(O)CCl,20.23,1,0
Nc1ccc(N)c(Cl)c1,52.04,0,1
Nc1ccc(Cl)cc1N,52.04,0,1
Nc1ccc(Cl)c(N)c1,52.04,0,1
CCCCN(CCC(=O)OCC)C(C)=O,46.61,7,0
O=[N+]([O-])c1ccccc1Cl,43.14,1,1
COC(=O)C=C(C)N,52.32,1,0
COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,116.94,8,3
CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-],114.4,6,0
O=C([O-])[O-].[Sr+2],63.19,0,0
O=C(O)[C@@H]1CSCN1,49.33,1,0
CC(C)CCCC(C)N,26.02,4,0
CC(=O)N[C@@H](CCC(=O)O)C(=O)O,103.7,5,0
C=CC(=O)OC(C)(C)C,26.3,1,0
OCc1ccccn1,33.120000000000005,1,1
Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,50.160000000000004,1,3
CC1(C)CC(O)CC(C)(C)N1,32.26,0,0
Cc1ccccn1,12.89,0,1
Cc1cccnc1,12.89,0,1
OC1CCCCC1,20.23,0,0
Cc1ccncc1,12.89,0,1
CC(C)OC(C)C,9.23,2,0
O=C(O)COc1ccc2ccccc2c1,46.53,3,2
CCCCOC(=O)C(C)O,46.53,4,0
CNC(=S)NC,24.06,0,0
CCCCCCCCCC[N+](C)(C)[O-],23.06,9,0
O=C1CCC(=O)N1Cl,37.38,0,0
CCCCNS(=O)(=O)c1ccc(C)cc1,46.17,5,1
CCN(CCN)c1cccc(C)c1,29.259999999999998,4,1
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,52.6,5,2
O=C([O-])CNc1ccccc1,52.16,3,1
Cc1ccc2c(c1)C(=O)OC2=O,43.370000000000005,0,1
CC(C)(N)C#N,49.81,0,0
CNC(C)Cc1ccccc1OC,21.259999999999998,4,1
NCCN1CCOCC1,38.489999999999995,2,0
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,87.85,5,1
CC1CC(C)C(=O)C1=O,34.14,0,0
CC(=O)SCc1ccco1,30.21,2,1
Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1,67.43,6,1
c1coc(Cn2cccc2)c1,18.07,2,2
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,0.0,0,1
CCCCCCCCCCC=CC#N,23.79,9,0
COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,149.46999999999997,5,2
CCCCCCC,0.0,4,0
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,12.53,0,0
COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,57.650000000000006,5,2
CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1/N=N/c1ccc(S(=O)(=O)[O-])cc1,171.79,5,2
COc1ccccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(NC(C)=O)c2c1O,197.67999999999998,6,3
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,267.03999999999996,7,0
ClCCOCCOCCCl,18.46,7,0
COC(Cc1ccccc1)OC,18.46,4,1
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,242.50999999999996,3,2
Nc1c(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12,215.88,7,6
Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O,370.74,9,6
O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,93.4,2,2
O=c1[nH]c2cc(Cl)ccc2o1,46.0,0,2
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,109.49000000000001,2,2
